Megamek Unit Database
This file can be regenerated with java -jar MegaMek.jar -export filename
Type,SubType,Name,Model,BV,Cost (Loaded), Cost (Unloaded),Year,Techlevel,Tonnage,Tech,Canon,Walk,Run,Jump
Infantry,Wheeled,Mechanized Assault XCT,Word of Blake Militia NBC,178,75072000,75072000,3065,IS advanced,24.0,IS,Canon,4,4,0
Infantry,Wheeled,Mechanized Field Artillery,71st Mechanized,79,3724800,3724800,2500,IS advanced,40.0,IS,Canon,1,1,0
Infantry,Wheeled,Missile Artillery Infantry,Kommando Special Forces,210,3512800,3512800,2600,IS advanced,40.0,IS,Canon,1,1,0
Infantry,Motorized,Motorized Heavy Infantry,Motstand/Mimir Troop,71,793600,793600,2500,Clan TW,5.88,IS,Canon,3,3,0
Infantry,Motorized,Motorized Infantry,Dark Caste Bandits,72,5552000,5552000,2500,Clan TW,5.25,IS,Canon,3,3,0
Infantry,Motorized,Motorized MG,Galatean Support Wheels,92,6880000,6880000,2500,IS TW non-box set,5.88,IS,Canon,2,2,0
Infantry,Motorized,Motorized XCT Infantry,Explorer Corps Hostile Environment,75,4771200,4771200,2700,IS advanced,3.78,IS,Canon,3,3,0
Infantry,Motorized,Pirate,Lady Death's "Pacification" Squads,70,13120000,13120000,2500,IS TW non-box set,5.88,IS,Canon,2,2,0
Infantry,Motorized,Riot Police,Word of Blake Protectorate Militia Pacification Unit,61,396800,396800,2900,IS advanced,3.78,IS,Canon,3,3,0
Infantry,Leg,Scout Infantry,The Battle Corps - Baker Street Irregulars,47,1970000,1970000,2500,IS TW non-box set,2.8,IS,Canon,1,1,0
Infantry,Leg,Sniper,House Dai Da Chi Snipers,24,2210000,2210000,2500,IS advanced,0.7,IS,Canon,1,1,0
Infantry,Leg,Space Marine,Com Guards Warship Fleet Marine,93,7340000,7340000,2900,IS advanced,2.4,IS,Canon,1,1,0
Infantry,Jump,Special Forces,Stone's Trackers,227,96434000,96434000,3082,Clan advanced,3.78,IS,Canon,1,1,2
Infantry,Leg,SpecOps Paratrooper,MI6 Extraction Team,92,6990000,6990000,2500,IS advanced,2.1,IS,Canon,1,1,0
Infantry,Leg,SRM Foot Infantry,Taurian Citizens' Militia,66,4970000,4970000,2500,IS TW non-box set,3.0,IS,Canon,1,1,0
Infantry,Leg,XCT Marine,Special Asteroid Support Forces,136,11590000,11590000,2500,IS advanced,3.0,IS,Canon,1,1,0
Infantry,Leg,Xenoplanetary Infantry,Eagle Corps Eyrie Defense Force,73,2960000,2960000,2600,IS advanced,2.8,IS,Canon,0,0,0
Infantry,Leg,Foot Platoon,(Gauss),70,14820000,14820000,3061,IS TW non-box set,2.8,IS,Canon,1,1,0
Infantry,Jump,Jump Platoon,(Gauss),68,28912000,28912000,3061,IS TW non-box set,3.78,IS,Canon,1,1,3
Infantry,Motorized,Motorized Platoon,(Gauss),86,23712000,23712000,3061,IS TW non-box set,5.88,IS,Canon,3,3,0
Infantry,Leg,Foot Platoon,(Rifle AA),65,1302000,1302000,3067,IS TW non-box set,2.8,IS,Canon,0,0,0
Infantry,Jump,Jump Platoon,(Rifle AA),60,2537600,2537600,3067,IS TW non-box set,3.78,IS,Canon,1,1,2
Infantry,Hover,Mechanized Hover Platoon,(Rifle AA),70,3712000,3712000,3067,IS TW non-box set,20.0,IS,Canon,4,4,0
Infantry,Tracked,Mechanized Tracked Platoon,(Rifle AA),87,4166400,4166400,3067,IS TW non-box set,28.0,IS,Canon,3,3,0
Infantry,Wheeled,Mechanized Wheeled Platoon,(Rifle AA),76,3942400,3942400,3067,IS TW non-box set,24.0,IS,Canon,3,3,0
Infantry,Motorized,Motorized Platoon,(Rifle AA),76,2083200,2083200,3067,IS TW non-box set,5.88,IS,Canon,2,2,0
Infantry,Leg,Foot Platoon,(Flechette),55,920000,920000,3064,IS TW non-box set,2.8,IS,Canon,0,0,0
Infantry,Motorized,Motorized Platoon,(Flechette),61,1472000,1472000,3064,IS TW non-box set,5.88,IS,Canon,2,2,0
Infantry,Leg,Clan Foot Point,(Flamer),58,2340000,2340000,3050,Clan TW,2.5,IS,Canon,0,0,0
Infantry,Leg,Clan Foot Point,(Laser),61,8830000,8830000,3050,Clan TW,2.5,IS,Canon,1,1,0
Infantry,Leg,Clan Foot Point,(LRM),65,5810000,5810000,3050,Clan TW,2.5,IS,Canon,0,0,0
Infantry,Leg,Clan Foot Point,(MG),68,4500000,4500000,3050,Clan TW,2.5,IS,Canon,0,0,0
Infantry,Leg,Clan Foot Point,(Rifle),72,2230000,2230000,3050,Clan TW,2.5,IS,Canon,1,1,0
Infantry,Leg,Clan Foot Point,(SRM),69,6810000,6810000,3050,Clan TW,2.5,IS,Canon,0,0,0
Infantry,Jump,Clan Foot Point,(Flamer),57,4862000,4862000,3050,Clan TW,3.6,IS,Canon,1,1,2
Infantry,Jump,Clan Jump Point,(Laser),63,18382000,18382000,3050,Clan TW,3.6,IS,Canon,1,1,3
Infantry,Jump,Clan Jump Point,(LRM),49,9048000,9048000,3050,Clan TW,2.7,IS,Canon,1,1,2
Infantry,Jump,Clan Jump Point,(MG),70,9334000,9334000,3050,Clan TW,3.6,IS,Canon,1,1,2
Infantry,Jump,Clan Jump Point,(Rifle),75,4628000,4628000,3050,Clan TW,3.6,IS,Canon,1,1,3
Infantry,Jump,Clan Jump Point,(SRM),71,14170000,14170000,3050,Clan TW,3.6,IS,Canon,1,1,2
Infantry,Hover,Clan Mechanized Hover Point,(Flamer),49,1196800,1196800,3050,Clan TW,20.0,IS,Canon,4,4,0
Infantry,Hover,Clan Mechanized Hover Point,(Laser),54,4524800,4524800,3050,Clan TW,20.0,IS,Canon,5,5,0
Infantry,Hover,Clan Mechanized Hover Point,(LRM),41,2227200,2227200,3050,Clan TW,15.0,IS,Canon,4,4,0
Infantry,Hover,Clan Mechanized Hover Point,(MG),58,2297600,2297600,3050,Clan TW,20.0,IS,Canon,4,4,0
Infantry,Hover,Clan Mechanized Hover Point,(Rifle),62,1139200,1139200,3050,Clan TW,20.0,IS,Canon,5,5,0
Infantry,Hover,Clan Mechanized Hover Point,(SRM),44,2611200,2611200,3050,Clan TW,15.0,IS,Canon,4,4,0
Infantry,Tracked,Clan Mechanized Tracked Point,(Flamer),59,1497600,1497600,3050,Clan TW,25.0,IS,Canon,3,3,0
Infantry,Tracked,Clan Mechanized Tracked Point,(Laser),58,5651200,5651200,3050,Clan TW,25.0,IS,Canon,3,3,0
Infantry,Tracked,Clan Mechanized Tracked Point,(LRM),52,2969600,2969600,3050,Clan TW,20.0,IS,Canon,3,3,0
Infantry,Tracked,Clan Mechanized Tracked Point,(MG),68,2880000,2880000,3050,Clan TW,25.0,IS,Canon,3,3,0
Infantry,Tracked,Clan Mechanized Tracked Point,(Rifle),66,1427200,1427200,3050,Clan TW,25.0,IS,Canon,3,3,0
Infantry,Tracked,Clan Mechanized Tracked Point,(SRM),69,4358400,4358400,3050,Clan TW,25.0,IS,Canon,3,3,0
Infantry,Wheeled,Clan Mechanized Wheeled Point,(Flamer),59,1497600,1497600,3050,Clan TW,25.0,IS,Canon,3,3,0
Infantry,Wheeled,Clan Mechanized Wheeled Point,(Laser),61,5651200,5651200,3050,Clan TW,25.0,IS,Canon,4,4,0
Infantry,Wheeled,Clan Mechanized Wheeled Point,(LRM),39,2227200,2227200,3050,Clan TW,15.0,IS,Canon,3,3,0
Infantry,Wheeled,Clan Mechanized Wheeled Point,(MG),68,2880000,2880000,3050,Clan TW,25.0,IS,Canon,3,3,0
Infantry,Wheeled,Clan Mechanized Wheeled Point,(Rifle),69,1427200,1427200,3050,Clan TW,25.0,IS,Canon,4,4,0
Infantry,Wheeled,Clan Mechanized Wheeled Point,(SRM),55,3488000,3488000,3050,Clan TW,20.0,IS,Canon,3,3,0
Infantry,Motorized,Clan Motorized Point,(Flamer),67,3744000,3744000,3050,Clan TW,5.25,IS,Canon,2,2,0
Infantry,Motorized,Clan Motorized Point,(Laser),75,14128000,14128000,3050,Clan TW,5.25,IS,Canon,3,3,0
Infantry,Motorized,Clan Motorized Point,(LRM),77,9296000,9296000,3050,Clan TW,5.25,IS,Canon,2,2,0
Infantry,Motorized,Clan Motorized Point,(MG),83,7200000,7200000,3050,Clan TW,5.25,IS,Canon,2,2,0
Infantry,Motorized,Clan Motorized Point,(Rifle),91,3568000,3568000,3050,Clan TW,5.25,IS,Canon,3,3,0
Infantry,Motorized,Clan Motorized Point,(SRM),85,10896000,10896000,3050,Clan TW,5.25,IS,Canon,2,2,0
Infantry,Leg,Foot Platoon,(Flamer),77,2540000,2540000,1940,IS TW non-box set,2.8,IS,Canon,1,1,0
Infantry,Leg,Foot Platoon,(Laser),69,9890000,9890000,2500,IS TW non-box set,2.8,IS,Canon,1,1,0
Infantry,Leg,Foot Platoon,(LRM),52,4640000,4640000,2000,IS TW non-box set,2.0,IS,Canon,0,0,0
Infantry,Leg,Foot Platoon,(MG),76,4300000,4300000,1940,IS TW non-box set,2.8,IS,Canon,0,0,0
Infantry,Leg,Foot Platoon,(Rifle),81,2500000,2500000,1900,IS TW non-box set,2.8,IS,Canon,1,1,0
Infantry,Leg,Foot Platoon,(SRM),66,5810000,5810000,2000,IS TW non-box set,2.4,IS,Canon,0,0,0
Infantry,Jump,Jump Platoon,(Flamer),75,4940000,4940000,1950,IS TW non-box set,3.78,IS,Canon,1,1,3
Infantry,Jump,Jump Platoon,(Laser),66,19292000,19292000,2050,IS TW non-box set,3.78,IS,Canon,1,1,3
Infantry,Jump,Jump Platoon,(LRM),49,9048000,9048000,1950,IS TW non-box set,2.7,IS,Canon,1,1,2
Infantry,Jump,Jump Platoon,(MG),72,8398000,8398000,1950,IS TW non-box set,3.78,IS,Canon,1,1,2
Infantry,Jump,Jump Platoon,(Rifle),79,4862000,4862000,1950,IS TW non-box set,3.78,IS,Canon,1,1,3
Infantry,Jump,Jump Platoon,(SRM),63,11310000,11310000,2000,IS TW non-box set,3.24,IS,Canon,1,1,2
Infantry,Hover,Mechanized Hover Platoon,(Flamer),58,1171200,1171200,2000,IS TW non-box set,20.0,IS,Canon,5,5,0
Infantry,Hover,Mechanized Hover Platoon,(Laser),54,4524800,4524800,2050,IS TW non-box set,20.0,IS,Canon,5,5,0
Infantry,Hover,Mechanized Hover Platoon,(LRM),33,2054400,2054400,2000,IS TW non-box set,12.0,IS,Canon,4,4,0
Infantry,Hover,Mechanized Hover Platoon,(MG),58,2297600,2297600,2050,IS TW non-box set,20.0,IS,Canon,4,4,0
Infantry,Hover,Mechanized Hover Platoon,(Rifle),62,1139200,1139200,2050,IS TW non-box set,20.0,IS,Canon,5,5,0
Infantry,Hover,Mechanized Hover Platoon,(SRM),47,3257600,3257600,2050,IS TW non-box set,16.0,IS,Canon,4,4,0
Infantry,Tracked,Mechanized Tracked Platoon,(Flamer),71,1625600,1625600,2050,IS TW non-box set,28.0,IS,Canon,3,3,0
Infantry,Tracked,Mechanized Tracked Platoon,(Laser),65,6329600,6329600,2050,IS TW non-box set,28.0,IS,Canon,3,3,0
Infantry,Tracked,Mechanized Tracked Platoon,(LRM),52,2969600,2969600,2050,IS TW non-box set,20.0,IS,Canon,3,3,0
Infantry,Tracked,Mechanized Tracked Platoon,(MG),76,2752000,2752000,2050,IS TW non-box set,28.0,IS,Canon,3,3,0
Infantry,Tracked,Mechanized Tracked Platoon,(Rifle),74,1600000,1600000,2050,IS TW non-box set,28.0,IS,Canon,3,3,0
Infantry,Tracked,Mechanized Tracked Platoon,(SRM),66,3718400,3718400,2050,IS TW non-box set,24.0,IS,Canon,3,3,0
Infantry,Wheeled,Mechanized Wheeled Platoon,(Flamer),63,1395200,1395200,2050,IS TW non-box set,24.0,IS,Canon,4,4,0
Infantry,Wheeled,Mechanized Wheeled Platoon,(Laser),58,5427200,5427200,2050,IS TW non-box set,24.0,IS,Canon,4,4,0
Infantry,Wheeled,Mechanized Wheeled Platoon,(LRM),41,2739200,2739200,2050,IS TW non-box set,16.0,IS,Canon,3,3,0
Infantry,Wheeled,Mechanized Wheeled Platoon,(MG),65,2528000,2528000,2050,IS TW non-box set,24.0,IS,Canon,3,3,0
Infantry,Wheeled,Mechanized Wheeled Platoon,(Rifle),67,1369600,1369600,2050,IS TW non-box set,24.0,IS,Canon,4,4,0
Infantry,Wheeled,Mechanized Wheeled Platoon,(SRM),55,3488000,3488000,2050,IS TW non-box set,20.0,IS,Canon,3,3,0
Infantry,Motorized,Motorized Platoon,(Flamer),96,4064000,4064000,2025,IS TW non-box set,5.88,IS,Canon,3,3,0
Infantry,Motorized,Motorized Platoon,(Laser),84,15824000,15824000,2025,IS TW non-box set,5.88,IS,Canon,3,3,0
Infantry,Motorized,Motorized Platoon,(LRM),62,7424000,7424000,2025,IS TW non-box set,4.2,IS,Canon,2,2,0
Infantry,Motorized,Motorized Platoon,(MG),92,6880000,6880000,2025,IS TW non-box set,5.88,IS,Canon,2,2,0
Infantry,Motorized,Motorized Platoon,(Rifle),101,4000000,4000000,2025,IS TW non-box set,5.88,IS,Canon,3,3,0
Infantry,Motorized,Motorized Platoon,(SRM),80,9296000,9296000,2025,IS TW non-box set,5.04,IS,Canon,2,2,0
Jumpship,Aerodyne,Comitatus JumpShip,,6892,314858333,312163333,2995,Clan TW,250000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Hunter Jumpship,(Lithium-Fusion),1561,824543751,824196251,2832,Clan TW,95000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Hunter Jumpship,,1561,279585417,279237917,2832,Clan TW,95000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Invader,PPC,728,486999167,486999167,2900,Clan TW,152000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Invader,,728,486749167,486749167,2900,Clan TW,152000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Merchant Jumpship,(Clan),503,384475000,384475000,2900,Clan TW,120000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Monolith Jumpship,(Clan),1159,1106676583,1106676583,2900,Clan TW,430000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Odyssey Jumpship,,3585,1757775000,1757740000,2887,Clan TW,345000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Tramp,LF Clan,1098,1442272499,1442242499,2900,Clan TW,250000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Chimeisho JumpShip,,982,1139880001,1139880001,3056,IS TW non-box set,245000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Explorer JumpShip,(HPG),428,181150417,181150417,2703,IS TW non-box set,50000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Explorer JumpShip,,428,181150417,181150417,2703,IS Introductory Box Set,50000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Invader Jumpship,(PPC),728,487111667,487111667,2631,IS Introductory Box Set,152000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Invader Jumpship,,728,486861667,486861667,2631,IS Introductory Box Set,152000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Magellan Jumpship,,1819,838078750,837748750,2960,IS TW non-box set,175000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Merchant Jumpship,,503,384556250,384556250,2503,IS Introductory Box Set,120000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Monolith Jumpship,,1159,1107051583,1107051583,2776,IS Introductory Box Set,430000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Quetzalcoatl-Scout JumpShip,,615,176876750,176876750,2876,IS Introductory Box Set,90000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Scout JumpShip,,615,277011500,277011500,2712,IS Introductory Box Set,90000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Star Lord JumpShip,,615,792973333,792973333,2590,IS Introductory Box Set,274000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Tramp JumpShip,(Lithium-Fusion),1098,1442366249,1442336249,2754,IS TW non-box set,250000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Tramp JumpShip,,1098,493574583,493544583,3045,IS TW non-box set,250000.0,IS,Canon,0,0,0
Jumpship,Aerodyne,Liberty Jumpship,,690,589029167,589029167,2461,IS experimental,203000.0,IS,Non-Canon,0,0,0
'Mech,BattleMech,Exterminator,EXT-4A,1345,6531497,6481172,3007,IS Introductory Box Set,65.0,IS,Canon,5,8,5
'Mech,BattleMech,Archer,ARC-2K,1356,6170774,5966774,2856,IS Introductory Box Set,70.0,IS,Canon,4,6,0
'Mech,BattleMech,Archer,ARC-2R,1477,6384974,6180974,2474,IS Introductory Box Set,70.0,IS,Canon,4,6,0
'Mech,BattleMech,Archer,ARC-2S,1393,6425774,6129974,2915,IS Introductory Box Set,70.0,IS,Canon,4,6,0
'Mech,BattleMech,Archer,ARC-2W,1338,6447874,6197974,3022,IS Introductory Box Set,70.0,IS,Canon,4,6,0
'Mech,BattleMech,Assassin,ASN-101,757,3537263,3457463,3024,IS Introductory Box Set,40.0,IS,Canon,7,11,5
'Mech,BattleMech,Assassin,ASN-21,749,3765813,3686013,2676,IS Introductory Box Set,40.0,IS,Canon,7,11,7
'Mech,BattleMech,Atlas,AS7-D-DC,1858,10406000,10252000,2755,IS advanced,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Atlas,AS7-D,1897,9626000,9412000,2755,IS Introductory Box Set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Atlas,AS7-RS,1849,9300000,9102000,2755,IS Introductory Box Set,100.0,IS,Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-8Q,1605,6598170,6598170,2665,IS Introductory Box Set,80.0,IS,Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-8R,1470,6436170,6328170,2683,IS Introductory Box Set,80.0,IS,Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-8T,1593,6598170,6490170,2815,IS Introductory Box Set,80.0,IS,Canon,3,5,0
'Mech,BattleMech,Awesome,AWS-8V,1510,6481170,6373170,2980,IS Introductory Box Set,80.0,IS,Canon,3,5,0
'Mech,BattleMech,Banshee,BNC-3E,1422,9530853,9522078,2475,IS Introductory Box Set,95.0,IS,Canon,4,6,0
'Mech,BattleMech,Banshee,BNC-3M,1595,9824328,9824328,2579,IS Introductory Box Set,95.0,IS,Canon,4,6,0
'Mech,BattleMech,Banshee,BNC-3MC,1487,9672228,9648828,3037,IS Introductory Box Set,95.0,IS,Canon,4,6,0
'Mech,BattleMech,Banshee,BNC-3Q,1394,9574728,9457728,2915,IS Introductory Box Set,95.0,IS,Canon,4,6,0
'Mech,BattleMech,Banshee,BNC-3S Reinesblatt,1678,8413665,8331765,3026,IS Introductory Box Set,95.0,IS,Canon,3,5,0
'Mech,BattleMech,Banshee,BNC-3S,1751,8870745,8794695,3026,IS Introductory Box Set,95.0,IS,Canon,3,5,0
'Mech,BattleMech,BattleMaster,BLR-1D,1522,8146043,8144193,2867,IS Introductory Box Set,85.0,IS,Canon,4,6,0
'Mech,BattleMech,BattleMaster,BLR-1G-DC,1494,9274543,9172793,2633,IS advanced,85.0,IS,Canon,4,6,0
'Mech,BattleMech,BattleMaster,BLR-1G,1519,8501243,8399493,2633,IS Introductory Box Set,85.0,IS,Canon,4,6,0
'Mech,BattleMech,BattleMaster,BLR-1S,1507,8299593,8138643,3025,IS Introductory Box Set,85.0,IS,Canon,4,6,0
'Mech,BattleMech,Black Knight,BL-7-KNT-L,1409,6426438,6426438,2809,IS Introductory Box Set,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Black Knight,BL-7-KNT,1443,6594438,6594438,2809,IS Introductory Box Set,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Blackjack,BJ-1,949,3147225,3145775,2771,IS Introductory Box Set,45.0,IS,Canon,4,6,4
'Mech,BattleMech,Blackjack,BJ-1DB,1015,3105175,3105175,3023,IS Introductory Box Set,45.0,IS,Canon,4,6,4
'Mech,BattleMech,Blackjack,BJ-1DC,917,2973950,2972500,3024,IS Introductory Box Set,45.0,IS,Canon,4,6,0
'Mech,BattleMech,Blackjack,BJ-1X,964,3414025,3414025,2769,IS Introductory Box Set,45.0,IS,Canon,5,8,0
'Mech,BattleMech,Bombardier,BMB-10D,1340,5636510,5491310,2866,IS Introductory Box Set,65.0,IS,Canon,4,6,0
'Mech,BattleMech,Cataphract,CTF-1X,1316,5998054,5987854,3025,IS Introductory Box Set,70.0,IS,Canon,4,6,0
'Mech,BattleMech,Cataphract,CTF-2X,1344,5877353,5811053,3027,IS Introductory Box Set,70.0,IS,Canon,4,6,0
'Mech,BattleMech,Catapult,CPLT-A1,1285,5658125,5460125,2563,IS Introductory Box Set,65.0,IS,Canon,4,6,4
'Mech,BattleMech,Catapult,CPLT-C1 "Jenny" (Butterbee),1242,5819825,5641625,3027,IS Introductory Box Set,65.0,IS,Canon,4,6,4
'Mech,BattleMech,Catapult,CPLT-C1,1399,5790125,5691125,2561,IS Introductory Box Set,65.0,IS,Canon,4,6,4
'Mech,BattleMech,Catapult,CPLT-C1b,1570,6321425,6123425,2561,IS TW non-box set,65.0,IS,Canon,4,6,4
'Mech,BattleMech,Catapult,CPLT-C4,1358,5893250,5695250,2565,IS Introductory Box Set,65.0,IS,Canon,4,6,4
'Mech,BattleMech,Catapult,CPLT-K2,1319,5349575,5347925,3033,IS Introductory Box Set,65.0,IS,Canon,4,6,0
'Mech,BattleMech,Centurion,CN9-A,945,3491500,3383500,2801,IS Introductory Box Set,50.0,IS,Canon,4,6,0
'Mech,BattleMech,Centurion,CN9-AH,945,3529750,3409750,2874,IS Introductory Box Set,50.0,IS,Canon,4,6,0
'Mech,BattleMech,Centurion,CN9-AL,1057,3395875,3305875,2915,IS Introductory Box Set,50.0,IS,Canon,4,6,0
'Mech,BattleMech,Centurion,CN9-YLW 'Yen Lo Wang',957,3454750,3409750,3027,IS Introductory Box Set,50.0,IS,Canon,4,6,0
'Mech,BattleMech,Champion,CHP-1N2,1233,5850400,5712800,2700,IS TW non-box set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Champion,CHP-2N,1116,5071200,5008800,2810,IS Introductory Box Set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Charger,CGR-1A1,981,7520370,7520370,2665,IS Introductory Box Set,80.0,IS,Canon,5,8,0
'Mech,BattleMech,Charger,CGR-1A5,1468,7756770,7672170,3023,IS Introductory Box Set,80.0,IS,Canon,4,6,0
'Mech,BattleMech,Charger,CGR-1A9,1397,8021370,7913370,3034,IS Introductory Box Set,80.0,IS,Canon,4,6,4
'Mech,BattleMech,Charger,CGR-1L,980,7662120,7662120,3022,IS Introductory Box Set,80.0,IS,Canon,5,8,0
'Mech,BattleMech,Charger,CGR-SB 'Challenger',1604,6298920,6298920,2975,IS Introductory Box Set,80.0,IS,Canon,3,5,0
'Mech,BattleMech,Cicada,CDA-2A,659,3705217,3705217,2740,IS Introductory Box Set,40.0,IS,Canon,8,12,0
'Mech,BattleMech,Cicada,CDA-2B,626,3692967,3692967,2840,IS Introductory Box Set,40.0,IS,Canon,8,12,0
'Mech,BattleMech,Cicada,CDA-3C,771,3306333,3304933,2840,IS Introductory Box Set,40.0,IS,Canon,7,11,0
'Mech,BattleMech,Clint,CLNT-1-2R,707,3220280,3211880,2607,IS Introductory Box Set,40.0,IS,Canon,6,9,0
'Mech,BattleMech,Clint,CLNT-2-3T Denton,873,3542280,3542280,2608,IS Introductory Box Set,40.0,IS,Canon,6,9,6
'Mech,BattleMech,Clint,CLNT-2-3T,770,3572380,3566080,2608,IS Introductory Box Set,40.0,IS,Canon,6,9,6
'Mech,BattleMech,Clint,CLNT-2-4T,619,3143280,3141880,2610,IS Introductory Box Set,40.0,IS,Canon,6,9,0
'Mech,BattleMech,Commando,COM-1D,558,1845000,1811250,2480,IS Introductory Box Set,25.0,IS,Canon,6,9,0
'Mech,BattleMech,Commando,COM-2D,541,1891250,1823750,2466,IS Introductory Box Set,25.0,IS,Canon,6,9,0
'Mech,BattleMech,Commando,COM-3A,540,1879375,1845625,2877,IS Introductory Box Set,25.0,IS,Canon,6,9,0
'Mech,BattleMech,Crab,CRB-20,1143,3921875,3921875,2810,IS Introductory Box Set,50.0,IS,Canon,5,8,0
'Mech,BattleMech,Crockett,CRK-5003-0,1704,7456425,7334325,2881,IS Introductory Box Set,85.0,IS,Canon,3,5,3
'Mech,BattleMech,Crusader,CRD-3D,1338,5615060,5471510,2823,IS Introductory Box Set,65.0,IS,Canon,4,6,0
'Mech,BattleMech,Crusader,CRD-3K,1290,5440160,5296610,2865,IS Introductory Box Set,65.0,IS,Canon,4,6,0
'Mech,BattleMech,Crusader,CRD-3L,1297,5722310,5577110,2796,IS Introductory Box Set,65.0,IS,Canon,4,6,4
'Mech,BattleMech,Crusader,CRD-3R,1317,5686010,5540810,2596,IS Introductory Box Set,65.0,IS,Canon,4,6,0
'Mech,BattleMech,Cyclops,CP-10-HQ,1113,9529260,9420960,3003,IS experimental,90.0,IS,Canon,4,6,0
'Mech,BattleMech,Cyclops,CP-10-Q,1584,9149260,8869960,2801,IS Introductory Box Set,90.0,IS,Canon,4,6,0
'Mech,BattleMech,Cyclops,CP-10-Z,1317,9217660,9033360,2710,IS Introductory Box Set,90.0,IS,Canon,4,6,0
'Mech,BattleMech,Daboku,DCMS-MX90-D,1290,8012300,7894500,3038,IS TW non-box set,90.0,IS,Canon,3,5,0
'Mech,BattleMech,Dervish,DV-6M,1146,4989967,4813267,2610,IS Introductory Box Set,55.0,IS,Canon,5,8,5
'Mech,BattleMech,Dragon,DRG-1C,1215,4992000,4894400,2752,IS Introductory Box Set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Dragon,DRG-1N,1125,5036800,4926400,2754,IS Introductory Box Set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Enforcer,ENF-4R,1032,3536875,3527875,2777,IS Introductory Box Set,50.0,IS,Canon,4,6,4
'Mech,BattleMech,Falcon,FLC-4N,610,2249390,2248090,2582,IS Introductory Box Set,30.0,IS,Canon,6,9,6
'Mech,BattleMech,Firestarter,FS9-A,773,3075975,3075975,2550,IS Introductory Box Set,35.0,IS,Canon,6,9,6
'Mech,BattleMech,Firestarter,FS9-H,694,3046950,3045600,2703,IS Introductory Box Set,35.0,IS,Canon,6,9,6
'Mech,BattleMech,Firestarter,FS9-K,763,3069225,3069225,2550,IS Introductory Box Set,35.0,IS,Canon,6,9,6
'Mech,BattleMech,Firestarter,FS9-M "Mirage",798,3066525,3065175,2893,IS Introductory Box Set,35.0,IS,Canon,6,9,6
'Mech,BattleMech,Flashman,FLS-7K,1480,6341125,6341125,2796,IS Introductory Box Set,75.0,IS,Canon,4,6,0
'Mech,BattleMech,Flea,FLE-15,430,1520400,1519200,2523,IS Introductory Box Set,20.0,IS,Canon,6,9,0
'Mech,BattleMech,Flea,FLE-4,432,1519200,1519200,2501,IS Introductory Box Set,20.0,IS,Canon,6,9,0
'Mech,BattleMech,Goliath,GOL-1H,1449,7651200,7541400,2652,IS Introductory Box Set,80.0,IS,Canon,4,6,0
'Mech,BattleMech,Grand Dragon,DRG-1G,1300,5212800,5116800,3024,IS Introductory Box Set,60.0,IS,Canon,5,8,0
'Mech,BattleMech,Grasshopper,GHR-5H,1427,6024574,5973574,2780,IS Introductory Box Set,70.0,IS,Canon,4,6,4
'Mech,BattleMech,Griffin,GRF-1E "Sparky",1449,5037707,5037707,3039,IS Introductory Box Set,55.0,IS,Canon,5,8,5
'Mech,BattleMech,Griffin,GRF-1N,1272,4957107,4864107,2492,IS Introductory Box Set,55.0,IS,Canon,5,8,5
'Mech,BattleMech,Griffin,GRF-1S,1253,4783507,4737007,2857,IS Introductory Box Set,55.0,IS,Canon,5,8,5
'Mech,BattleMech,Guillotine,GLT-4L,1400,6062484,6016584,2825,IS Introductory Box Set,70.0,IS,Canon,4,6,4
